title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
ExtraSpace,3.0,"Aug 8, 2024",401k match and some paid travel if you have to go to a different store location,Cleaning in various weather conditions,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
It was okay,3.0,"Aug 6, 2024",Experienced store managers were helpful.,"It is not staffed with enough people, and it has undertrained staff.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Jury is still out,4.0,"Oct 16, 2023",The company is willing to do what it takes to get the jobs done around the property and most of upper management seem to be very friendly,"Company claims they want work/life balance, but requires you to work at least 90% of the Saturdays in a calendar year and depending on the region you're in, you probably won't get back-to-back off days as well. Also, the delinquency calls are a bit much to the point where it seems as if we are a glorified collection agency at times...sort of makes it feel like we are baby sitting the customers.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company To Work For,5.0,"May 20, 2024",There is an excellent work/life balance. I finally have the time to be with my family and friends that I couldn't do with other jobs. The company values you and your efforts.,"The money is not as good as with other positions, but I think that is far outweighed by being able to be with my family and friends.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"Solid, relaxed, easy - Most difficult part is customers dealing w/ rate increases",5.0,"Jul 6, 2024",Balanced work life. 3-5 hours of actual work a day Relaxed environment Autonomy Instantly vested 401K,"Lowish pay, but decent for the amount and type of work that is required","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
It's good enough,4.0,"Aug 21, 2024","Pay, monthly bonus, working alone","Customers, auctions, outsidde trash pickup","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Company Experience,5.0,"Jun 28, 2024",The company core values since the transition.,Pay should be pay as experience years not the base rate pay as started with Extra Space.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Mostly Pros with a few Cons mixed in,4.0,"Jun 28, 2024",with a few,mixed in,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Amazing,5.0,"Aug 8, 2024",Company cares about employees and their families,There aren’t any that I’ve found yet,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Good,4.0,"Aug 12, 2024",Good hours Nice coworkers Strong team,Poor upper management To much pressure for reviews Lack of communication from upper management,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Better since the merger.,5.0,"Jul 8, 2024","Great work life balance, great training for all team members.",In comparison to some of the other companies that I have worked for in the past I cant thing of a Con.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great company,4.0,"Jul 15, 2024",Great company to work for. Prioritize work life balance compared to others. Best people in the industry.,More red tape with company expansion.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place!,5.0,"Aug 1, 2024",Amazing management with excellent advancement opportunities.,Pay scale could use improvement and every site should have live on site staff,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company who cares about employees,5.0,"Jun 28, 2024",Strong culture where you feel appreciated and supported. Opportunities for advancement.,Can't think of any real cons.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best Employer,5.0,"Jul 11, 2024",I've been working for Extra Space Storage for over 10 years. They do care about their employees and your success with the company.,Wish we had more paid holidays,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Ins and outs,3.0,"Jul 18, 2024",Frequent new locations.,istent tasks. Simple duties.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
,3.0,"Aug 2, 2024","Meet new people, sometimes work with someone you like",Sometimes work with people you dont like,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Going DOOOOOOOOOWNHILL.,3.0,"Aug 8, 2024",The hours are pretty good.,Pay. Management. Corporate not knowing ANYTHING.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place if you love Customer Service and property management,5.0,"Jul 8, 2024",Great place to work - Culture and Work life balance,Work life balance - sometimes.. but the fun is worth it,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
From Life Storage->Extra Space - Could not be happier!,5.0,"Sep 27, 2023","I transitioned to Extra Space from the acquisition of Life Storage and could not be more satisfied and impressed with how the corporate culture has improved, and the transition to a new team has been so seamless. Everyone at Extra Space has been so welcoming and willing to help with anything I may need. And the workplace atmosphere is so much fun, whether it is in person or remote. I love working here!","Generally no cons, whatsoever! I would say I pay slightly more for my prescriptions/benefits, but you'll have those variances at any workplace. I am fairly new, but the onboarding process was so seamless and the corporate culture is one of the best I've ever experienced.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Easy job-terrible people,2.0,"Jun 4, 2024","easy job with little to no supervision, decent hours and freedom, decent benefits and pay","middle management is terrible, if you want to be nobody work here since advancement is a joke","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great company/ some bad leadership,3.0,"Jul 23, 2024",Very positive company. Lots of room to advance.,Every VP operates differently and mine was terrible.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work!,5.0,"Aug 6, 2024",Friendly people and great business!,None that come to mind!,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
An ok place to work,3.0,"Sep 11, 2023","If you get your work done, you are generally left alone. My co-workers have always been great to work with and I've built meaningful friendships here.","The pay is low. The median employee made about 43k in 2020 and about 46k now in 2022, but with inflation that 46k is worth about 39k in 2020 dollars, so we've all taken pay decreases essentially. Our CEO saw his compensation go from about 6.7 million in 2020 to 11.6 million in 2022. Dealing with customers has become more difficult because their rates are going up faster and much higher in a lot of cases than the market rate for their unit. This pays for executive bonuses and raises, as well as acquiring other storage companies, but not keeping employees at least at the same buying power they had in 2019 when median employee pay was 39k. We're struggling to buy groceries while our CEO has gotten a $6,000,000 raise.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Safety/Security Isn't A Concern,2.0,"Mar 12, 2024","Decent work/life balance, benefits package isn't horrible, the work itself is fairly simple.",Security and safety is not a concern for the company. Every manager is going to train you a different way. Very shady towards both employees and customers. Most days are spent completely by yourself.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
