title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Work/Life Balance is a struggle,2.0,"Jun 27, 2023",Generous bonus Good insurance Stocks vest in 3 years,More work than can be done in 8 hours Turnover makes job harder Little reward/incentive/gratitude for the consistent late nights Slow to promote,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Interesting work,3.0,"Jul 5, 2023",My team built an analytics platform for network traffic. We were allowed to experiment with technologies and given a broad directive.,Poor planning and management led to scrapping most of the project. It was fun while it lasted,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Really low pay,2.0,"Sep 15, 2023",Don’t work weekends and can still work a couple days from home,"Bad pay, stocks instead of bonuses or bigger raises",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good place to work,4.0,"Sep 23, 2023","Good industry, culture, pay, and benefits",Fast-paced with organizational changes and decentralized structure,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good company to work fo,4.0,"Jul 11, 2023","Team oriented, Good management, good family/work balance, reasonably good pay. Excellent place to work for novice to senior levels.",Slow to follow up with inquiries,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Management Ideals are Outdated,2.0,"Jan 27, 2022",There are decent benefits for today's standards. The stock program is nice in addition with yearly bonuses if you meet your established goals.,"Management is completely out of touch and expects employees to sacrifice personal life to be completely focused on career. There is hardly any work/life balance. The company is afraid to allow employees to work from home because outdated management cannot handle how obsolete their positions are when they aren't watching their subordinates sitting in their chairs at their desks. It's almost as if the company doesn't trust employees to do their jobs when they aren't being watched. Witnessed insecure management be threaten by truly talented individuals and publicly degraded individuals repeatedly to the point where people quit. There are lifers at this company and then there are departments with high turn over rates because people get worn down so quickly. Departments are completely segregated and have issues communicating across team lines. The word ""silo"" is thrown around in yearly town halls, but nothing is ever accomplished or corrected. The company claims they want to foster a community that is like ""family,"" however they do not listen to the survey responses they are given and continue to do things the same way. The company likes to ""run lean"" at the risk of employees not being able to complete tasks or live up to expectations. The work load becomes unbearable and unrealistic, and then the company spouts more rhetoric about caring for everyone.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Low pay, red tape, micromanaging",1.0,"Oct 23, 2023",Coworkers and middle managers were great,The grass is definitely greener on the other side,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Excellent company,5.0,"Aug 6, 2023",Driven goal oriented company with a fast paced environment with many opportunities for growth,Global footprint requires many long nights and weekends,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good place to learn,5.0,"Apr 23, 2023","Management is really good and you can learn a lot from them. On the finance team, there are people who want you to grow and develop","Longer hours, some managers are work-a-holics and that is difficult to manage at times",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great Company,5.0,"Jul 24, 2023","Opportunities to grow, great benefits, and great company",pay could be better but all in all i am happy,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Paralegal,4.0,"Aug 11, 2023","Nice coworkers, hybrid work place.","micromanage, a lot of meetings",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Good Benefits, Low Pay",3.0,"Jul 18, 2023",Good benefits and friendly coworkers,Little room for advancement Lower than market pay,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great company,5.0,"May 9, 2017","After working for years at numerous other companies, I knew I had a good thing when I found ATC. It’s a great company to work for with great people and great benefits. The culture is positive and the people are friendly. I genuinely believe that hard work is recognized at ATC and good performance and strong work ethics are encouraged and rewarded. There is always an opportunity to learn and grow as long as a genuine interest is demonstrated by the employee. ATC starts new employees with an above-average number of vacation days, which increases the longer you are with the company. ATC schedules events, has a business casual dress policy and, in my opinion, has a real interest in trying to make it happy and fulfilling place to work. The company has monthly trainings on industry-relevant topics, periodic online classes and many seasoned employees who are willing to teach the business. Upward mobility is certainly an option at ATC; however, tenure alone does not equal a promotion and that is why the company is where it is today with qualified management. If you are intelligent, enthusiastic and hardworking, there is a very long runway at ATC. If you are not willing to do the work and try hard – you may have a different experience. At the end of the day, it is still a job, so.. am I saying that every minute of every day is filled with unicorns and rainbows? No. But, it’s a really great place to be and, in my experiences, I haven’t found anything like it.",I do not currently have any to share.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great place,4.0,"Jun 17, 2023",Fantastic place to work Good diversity and equality deliberate policies to attract best talent,More benefit or welfare packages would be beneficial,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good Company,4.0,"Jun 9, 2023",Good team and Good people,No a clear path to developing a career,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Gossiping, Cliques and it feels a lot like high school.",2.0,"Jul 13, 2019","There is free coffee, if you are accepted into one of the cliques you can show up late, leave early, get great reviews and take long lunches. The benefits are decent.","The company talks about diversity and inclusion and that may be something on the upper management level, but otherwise it is an environment of exclusion. Following a recent 90 minute classroom on Diversity and inclusion, several opted not to sit in the meeting because “it’s a joke” but logged into via phone. Leasing Ops is divided in many teams and within these teams Are cliques, they go out for lunch, get Starbucks, refill their water/coffee in the kitchen together, sit together in meetings and exclude 1 to 2 ppl on their teams with the excuse “well we are friends” and use it as a vehicle of exclusion. They mirror middle management who are equally cliquey and gossip about each other and their employees. This can take the form of frequent ""closed door"" meetings and/or walks to talk about “something important” between clique members, rumor-spreading and gossip mongering.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good benefits demanding pace,3.0,"Mar 27, 2023",Great benefits medical holidays vacation. Opportunity for advancement. Half day fridays in summer.,Too busy to enjoy and take vacation. Very high production goals. Very stressful. Half day Fridays were near impossible for many to take advantage of.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
